  26  14  12  0.73741E-06  0.12388E-05  0.14314E-05  0.67520E-11  0.18043E+01  0.13519E+07
  26  14  14  0.73741E-06  0.12388E-05  0.12388E-05  0.41337E-11  0.12297E+01  0.15741E+07
  26  16  10  0.73741E-06  0.11035E-05  0.17519E-05  0.46329E-11  0.11471E+01  0.12891E+07
  26  16  12  0.73741E-06  0.11035E-05  0.14314E-05  0.45055E-11  0.13064E+01  0.30626E+07
  26  16  14  0.73741E-06  0.11035E-05  0.12388E-05  0.39512E-11  0.12769E+01  0.36691E+07
  26  16  16  0.73741E-06  0.11035E-05  0.11035E-05  0.22278E-11  0.78298E+00  0.20887E+07
  26  18   8  0.73741E-06  0.98197E-06  0.19234E-05  0.55502E-11  0.13768E+01  0.11472E+07
  26  18  10  0.73741E-06  0.98197E-06  0.17519E-05  0.35550E-11  0.95150E+00  0.29394E+07
  26  18  12  0.73741E-06  0.98197E-06  0.14314E-05  0.35412E-11  0.11118E+01  0.35748E+07
  26  18  14  0.73741E-06  0.98197E-06  0.12388E-05  0.30644E-11  0.10737E+01  0.41714E+07
  26  18  16  0.73741E-06  0.98197E-06  0.11035E-05  0.20600E-11  0.78580E+00  0.47548E+07
  26  18  18  0.73741E-06  0.98197E-06  0.98197E-06  0.22800E-11  0.94507E+00  0.27013E+07
  26  20   6  0.73741E-06  0.92548E-06  0.22090E-05  0.60579E-11  0.13908E+01  0.93953E+06
  26  20   8  0.73741E-06  0.92548E-06  0.19234E-05  0.63027E-11  0.16241E+01  0.26020E+07
  26  20  10  0.73741E-06  0.92548E-06  0.17519E-05  0.18767E-11  0.52194E+00  0.33512E+07
